ad_id;Street;City_Code;;;;;;
6172;Steglitz; Berlin / Steglitz (12163);Steglitz,  Berlin / Steglitz (12163);1096;;;;
6173;Bossestr. 9; Berlin (10245);Bossestr. 9,  Berlin (10245);895;;;;
6174;Friedrichshain; Berlin (10247);Friedrichshain,  Berlin (10247);1269;;;;
6175;Hermsdorf; Berlin (13467);Hermsdorf,  Berlin (13467);268;;;;
6176;Hakenfelde; Berlin-Spandau (13587);Hakenfelde,  Berlin-Spandau (13587);170;;;;
6177;Triftstr. 45; Berlin (13353);Triftstr. 45,  Berlin (13353);1168;;;;
6178;Charlottenburg; Berlin (10789);Charlottenburg,  Berlin (10789);1476;;;;
6179;Charlottenburg; Berlin (10789);Charlottenburg,  Berlin (10789);1476;;;;
6180;Altglienicke; Berlin (12524);Altglienicke,  Berlin (12524);270;;;;
6181;Altglienicke; Berlin (12524);Altglienicke,  Berlin (12524);270;;;;
6182;Hakenfelde; Berlin (13589);Hakenfelde,  Berlin (13589);170;;;;
6183;Albrechtstrasse 62 A; Berlin (12167);Albrechtstrasse 62 A,  Berlin (12167);0;;;;
6184;Alt-Hohenschönhausen; Berlin (13051);Alt-Hohenschönhausen,  Berlin (13051);340;;;;
6185;Lichterfelde; Berlin (12209);Lichterfelde,  Berlin (12209);287;;;;
6186;Prenzlauer Berg; Berlin (10407);Prenzlauer Berg,  Berlin (10407);699;;;;
6187;Mitte; Berlin (10117);Mitte,  Berlin (10117);1025;;;;
6188;Tiergarten; Berlin (10557);Tiergarten,  Berlin (10557);372;;;;
6189;Pestalozzistr 36; Berlin (10627);Pestalozzistr 36,  Berlin (10627);1536;;;;
6190;Weissensee; Berlin (13088);Weissensee,  Berlin (13088);472;;;;
6191;Köpenick; Berlin (12557);Köpenick,  Berlin (12557);686;;;;
6192;Dahlem; Berlin (14195);Dahlem,  Berlin (14195);280;;;;
6193;Mahlsdorf; Berlin (12623);Mahlsdorf,  Berlin (12623);598;;;;
6194;Lichtenrade; Berlin (D) Lichtenrade (12307);Lichtenrade,  Berlin (D) Lichtenrade (12307);464;;;;
6195;Mitte; Berlin (10115);Mitte,  Berlin (10115);1025;;;;
6196;Eylauer Strasse 14; Berlin (10965);Eylauer Strasse 14,  Berlin (10965);610;;;;
6197;Rudow; Berlin (12357);Rudow,  Berlin (12357);666;;;;
6198;Schlegelstrasse 9; Berlin (10115);Schlegelstrasse 9,  Berlin (10115);951;;;;
6199;Dieffenbachstrasse 38; Berlin (10967);Dieffenbachstrasse 38,  Berlin (10967);1585;;;;
6200;Kreuzberg; Berlin (10961);Kreuzberg,  Berlin (10961);937;;;;
6201;Charlottenburg; Berlin (14057);Charlottenburg,  Berlin (14057);1476;;;;
6202;Mariendorf; Berlin (12107);Mariendorf,  Berlin (12107);705;;;;
6203;Dahlem; Berlin (14195);Dahlem,  Berlin (14195);280;;;;
6204;Friedrichsfelde; Berlin (10315);Friedrichsfelde,  Berlin (10315);627;;;;
6205;Moabit; Berlin (10551);Moabit,  Berlin (10551);1248;;;;
6206;Friedrichshagen; Berlin / Friedrichshagen (12587);Friedrichshagen,  Berlin / Friedrichshagen (12587);174;;;;
6207;Friedrichshagen; Berlin / Friedrichshagen (12587);Friedrichshagen,  Berlin / Friedrichshagen (12587);174;;;;
6208;Veteranenstr. 14; Berlin (10119);Veteranenstr. 14,  Berlin (10119);1053;;;;
6209;Sundgauer Strasse 105i; Berlin (14169);Sundgauer Strasse 105i,  Berlin (14169);280;;;;
6210;Alt-Moabit 104a; Berlin (10559);Alt-Moabit 104a,  Berlin (10559);1130;;;;
6211;Dahlem; Berlin (14195);Dahlem,  Berlin (14195);280;;;;
6212;Veteranenstr. 14; Berlin (10119);Veteranenstr. 14,  Berlin (10119);1053;;;;
6213;Alt-Moabit 104a; Berlin (10559);Alt-Moabit 104a,  Berlin (10559);1130;;;;
6214;Veteranenstr. 14; Berlin (10119);Veteranenstr. 14,  Berlin (10119);1053;;;;
6215;Alt-Moabit 104a; Berlin (10559);Alt-Moabit 104a,  Berlin (10559);1130;;;;
6216;Charlottenburg; Berlin (10789);Charlottenburg,  Berlin (10789);1476;;;;
6217;Charlottenburg; Berlin (10789);Charlottenburg,  Berlin (10789);1476;;;;
6218;Charlottenburg; Berlin (10789);Charlottenburg,  Berlin (10789);1476;;;;
6219;Charlottenburg; Berlin (10789);Charlottenburg,  Berlin (10789);1476;;;;
6220;Charlottenburg; Berlin (10789);Charlottenburg,  Berlin (10789);1476;;;;
6221;Charlottenburg; Berlin (10789);Charlottenburg,  Berlin (10789);1476;;;;
6222;Charlottenburg; Berlin (10789);Charlottenburg,  Berlin (10789);1476;;;;
6223;Charlottenburg; Berlin (10789);Charlottenburg,  Berlin (10789);1476;;;;
6224;Marzahn; Berlin (12681);Marzahn,  Berlin (12681);262;;;;
6225;Weserstr. 77; Berlin (12059);Weserstr. 77,  Berlin (12059);1002;;;;
6226;GÃ©lieustrasse 10; Berlin (12203);GÃ©lieustrasse 10,  Berlin (12203);0;;;;
6227;Stephanstr. 52; Berlin (10559);Stephanstr. 52,  Berlin (10559);836;;;;
6228;GÃ©lieustrasse 10; Berlin (12203);GÃ©lieustrasse 10,  Berlin (12203);0;;;;
6229;Kreuzberg; Berlin (10963);Kreuzberg,  Berlin (10963);937;;;;
6230;Charlottenburg; Berlin (10587);Charlottenburg,  Berlin (10587);0;;;;
6231;Friedrichshain; Berlin (10249);Friedrichshain,  Berlin (10249);1269;;;;
6232;Rahnsdorf; Berlin / Rahnsdorf (12589);Rahnsdorf,  Berlin / Rahnsdorf (12589);70;;;;
6233;Weserstr. 77; Berlin (12059);Weserstr. 77,  Berlin (12059);1002;;;;
6234;Dahlem; Berlin (14195);Dahlem,  Berlin (14195);280;;;;
6235;Schmargendorf; Berlin (14195);Schmargendorf,  Berlin (14195);410;;;;
6236;Huttenstrasse 71; Berlin (10551);Huttenstrasse 71,  Berlin (10551);1115;;;;
6237;Huttenstrasse 71; Berlin (10551);Huttenstrasse 71,  Berlin (10551);1115;;;;
6238;Furbringerstrasse 27; Berlin (10789);Furbringerstrasse 27,  Berlin (10789);1109;;;;
6239;Friedrich-Wilhelm-Strasse 74; Berlin (13409);Friedrich-Wilhelm-Strasse 74,  Berlin (13409);716;;;;
6240;Haupstrasse 101 PT45; Berlin (10827);Haupstrasse 101 PT45,  Berlin (10827);0;;;;
6241;Olberstrasse 18; Berlin (10589);Olberstrasse 18,  Berlin (10589);0;;;;
6242;Huttenstrasse 71 PT55; Berlin (10553);Huttenstrasse 71 PT55,  Berlin (10553);0;;;;
6243;Kaiserin-Augusta-Allee 29 WE17; Berlin (10553);Kaiserin-Augusta-Allee 29 WE17,  Berlin (10553);0;;;;
6244;Bundesallee 141; Berlin (12161);Bundesallee 141,  Berlin (12161);745;;;;
6245;Kaiserin Augusta Allee 29; Berlin (10553);Kaiserin Augusta Allee 29,  Berlin (10553);545;;;;
6246;Hauptstrasse 101; Berlin (10827);Hauptstrasse 101,  Berlin (10827);772;;;;
6247;Charlottenburg; Berlin (10719);Charlottenburg,  Berlin (10719);1476;;;;
6248;Lichtenrade; Berlin (12309);Lichtenrade,  Berlin (12309);429;;;;
6249;Steglitzer Damm 24; Berlin (12169);Steglitzer Damm 24,  Berlin (12169);572;;;;
6250;Kanstrasse 123; Berlin (10625);Kanstrasse 123,  Berlin (10625);0;;;;
6251;Borsigwalde; Berlin (13509);Borsigwalde,  Berlin (13509);372;;;;
6252;Muggelheim; Berlin (12559);Muggelheim,  Berlin (12559);145;;;;
6253;Friedrichshain; Berlin (10245);Friedrichshain,  Berlin (10245);1269;;;;
6254;Blankenburg; Berlin - Pankow (13129);Blankenburg,  Berlin - Pankow (13129);240;;;;
6255;Wilhelmstadt; Berlin (13593);Wilhelmstadt,  Berlin (13593);350;;;;
6256;Huttenstrasse 71; Berlin (10553);Huttenstrasse 71,  Berlin (10553);1115;;;;
6257;Grolmanstr. 52; Berlin (10623);Grolmanstr. 52,  Berlin (10623);1027;;;;
6258;Marie-Elisabeth-Luders-Str. 9; Berlin (10585);Marie-Elisabeth-Luders-Str. 9,  Berlin (10585);977;;;;
6259;Markelstrasse 43; Berlin (12163);Markelstrasse 43,  Berlin (12163);965;;;;
6260;Rauentaler Str.; Berlin (13465);Rauentaler Str.,  Berlin (13465);35;;;;
6261;Tegel; Berlin / Siemensstadt (13629);Tegel,  Berlin / Siemensstadt (13629);0;;;;
6262;Buckow; Berlin (12349);Buckow,  Berlin (12349);320;;;;
6263;Friedrichshain; Berlin (10245);Friedrichshain,  Berlin (10245);1269;;;;
6264;Steglitz; Berlin / Steglitz (12165);Steglitz,  Berlin / Steglitz (12165);1096;;;;
6265;Kiehlufer 57; Berlin (12059);Kiehlufer 57,  Berlin (12059);969;;;;
6266;GÃ©lieustrasse 10; Berlin (12203);GÃ©lieustrasse 10,  Berlin (12203);0;;;;
6267;Wilmersdorf; Berlin (10707);Wilmersdorf,  Berlin (10707);802;;;;
6268;Wilmersdorf; Berlin (10707);Wilmersdorf,  Berlin (10707);0;;;;
6269;Köpenick; Berlin (12555);Köpenick,  Berlin (12555);686;;;;
6270;GÃ©lieustrasse 10; Berlin (12203);GÃ©lieustrasse 10,  Berlin (12203);0;;;;
6271;Unknown;Unknown;Unknown, Unknown;0;;;;
6272;Oberschöneweide; Berlin (12459);Oberschöneweide,  Berlin (12459);309;;;;
6273;Herrfurthplatz 2; Berlin (12049);Herrfurthplatz 2,  Berlin (12049);1117;;;;
6274;Lutzowstrasse 37; Berlin (10785);Lutzowstrasse 37,  Berlin (10785);737;;;;
6275;Mariendorf; Berlin (12109);Mariendorf,  Berlin (12109);705;;;;
6276;Lichterfelde; Berlin / Lichterfelde (12205);Lichterfelde,  Berlin / Lichterfelde (12205);320;;;;
6277;GÃ©lieustrasse 10; Berlin (12203);GÃ©lieustrasse 10,  Berlin (12203);0;;;;
6278;Schöneberg; Berlin (10825);Schöneberg,  Berlin (10825);888;;;;
6279;Wilmersdorf; Berlin (10715);Wilmersdorf,  Berlin (10715);802;;;;
6280;GÃ©lieustrasse 10; Berlin (12203);GÃ©lieustrasse 10,  Berlin (12203);0;;;;
6281;Halensee; Berlin (10711);Halensee,  Berlin (10711);444;;;;
6282;Charlottenburg; Berlin (14057);Charlottenburg,  Berlin (14057);1476;;;;
6283;Huttenstr. 71; Berlin (10553);Huttenstr. 71,  Berlin (10553);1115;;;;
6284;Nikolassee; Berlin (14129);Nikolassee,  Berlin (14129);273;;;;
6285;Huttenstr. 71; Berlin (10553);Huttenstr. 71,  Berlin (10553);1115;;;;
6286;Wittenau; Berlin (13437);Wittenau,  Berlin (13437);724;;;;
6287;Grunewald; Berlin (14193);Grunewald,  Berlin (14193);245;;;;
6288;Nikolassee; Berlin (14129);Nikolassee,  Berlin (14129);273;;;;
6289;Charlottenburg; Berlin (10789);Charlottenburg,  Berlin (10789);1476;;;;
6290;Mahlsdorf; Berlin (12623);Mahlsdorf,  Berlin (12623);598;;;;
6291;Wedding; Berlin Reinickendorf (13407);Wedding,  Berlin Reinickendorf (13407);422;;;;
6292;Matternstrasse 15; Berlin (10249);Matternstrasse 15,  Berlin (10249);681;;;;
6293;Wunsdorfer Strasse 104; Berlin (12307);Wunsdorfer Strasse 104,  Berlin (12307);427;;;;
6294;Wunsdorfer Strasse 104; Berlin (12307);Wunsdorfer Strasse 104,  Berlin (12307);427;;;;
6295;Wunsdorfer Strasse 104; Berlin (12307);Wunsdorfer Strasse 104,  Berlin (12307);427;;;;
6296;Grossbeerenstrasse 46; Berlin (10965);Grossbeerenstrasse 46,  Berlin (10965);1065;;;;
6297;Grossbeerenstrasse 45; Berlin (10965);Grossbeerenstrasse 45,  Berlin (10965);1043;;;;
6298;Grossbeerenstrasse 43; Berlin (10965);Grossbeerenstrasse 43,  Berlin (10965);995;;;;
6299;Grossbeerenstrasse 43; Berlin (10965);Grossbeerenstrasse 43,  Berlin (10965);995;;;;
6300;Grossbeerenstrasse 43; Berlin (10965);Grossbeerenstrasse 43,  Berlin (10965);995;;;;
6301;Tegel; Berlin (13507);Tegel,  Berlin (13507);593;;;;
6302;Sophie-Charlotte-Str. 105; Berlin (14059);Sophie-Charlotte-Str. 105,  Berlin (14059);305;;;;
6303;Neue Grunstrasse 2; Berlin (10117);Neue Grunstrasse 2,  Berlin (10117);867;;;;
6304;Heiligensee; Berlin / Heiligensee (13503);Heiligensee,  Berlin / Heiligensee (13503);120;;;;
6305;Charlottenburg; Berlin / Charlottenburg (10627);Charlottenburg,  Berlin / Charlottenburg (10627);1476;;;;
6306;Wilmersdorf; Berlin (10715);Wilmersdorf,  Berlin (10715);802;;;;
6307;Niederschöneweide; Berlin (12439);Niederschöneweide,  Berlin (12439);601;;;;
6308;Grunau; Berlin (12527);Grunau,  Berlin (12527);330;;;;
6309;Tiergarten; Berlin (10785);Tiergarten,  Berlin (10785);372;;;;
6310;Linienstrasse; Berlin (10119);Linienstrasse,  Berlin (10119);1432;;;;
6311;Prenzlauer Berg; Berlin / Prenzlauer Berg (10407);Prenzlauer Berg,  Berlin / Prenzlauer Berg (10407);742;;;;
6312;Weissensee; Berlin (13088);Weissensee,  Berlin (13088);472;;;;
6313;Zehlendorf; Berlin (14169);Zehlendorf,  Berlin (14169);583;;;;
6314;Prenzlauer Berg; Berlin / Prenzlauer Berg (10407);Prenzlauer Berg,  Berlin / Prenzlauer Berg (10407);742;;;;
6315;Rahnsdorf; Berlin (12589);Rahnsdorf,  Berlin (12589);70;;;;
6316;Zehlendorf; Berlin (14165);Zehlendorf,  Berlin (14165);583;;;;
6317;Wilhelmstadt; Berlin (13593);Wilhelmstadt,  Berlin (13593);350;;;;
6318;Grunau; Berlin / Grunau (12527);Grunau,  Berlin / Grunau (12527);330;;;;
6319;Halensee; Berlin (10711);Halensee,  Berlin (10711);444;;;;
6320;Blankenburg; Berlin (13129);Blankenburg,  Berlin (13129);240;;;;
6321;Dolziger Str. 14; Berlin (10247);Dolziger Str. 14,  Berlin (10247);1030;;;;
6322;Dolziger Str. 13; Berlin (10247);Dolziger Str. 13,  Berlin (10247);1035;;;;
6323;Rosenthal; Berlin (13156);Rosenthal,  Berlin (13156);317;;;;
6324;Altglienicke; Berlin (12524);Altglienicke,  Berlin (12524);270;;;;
6325;Baseler Strasse 44; Berlin (12205);Baseler Strasse 44,  Berlin (12205);320;;;;
6326;Grunewald; Berlin / Grunewald (14193);Grunewald,  Berlin / Grunewald (14193);245;;;;
6327;Prenzlauer Berg; Berlin (10405);Prenzlauer Berg,  Berlin (10405);699;;;;
6328;Muggelheim; Berlin (12559);Muggelheim,  Berlin (12559);145;;;;
6329;Grolmanstr. 52; Berlin (10623);Grolmanstr. 52,  Berlin (10623);1027;;;;
6330;Biesdorf; Berlin (12683);Biesdorf,  Berlin (12683);349;;;;
6331;Westend; Berlin (14050);Westend,  Berlin (14050);521;;;;
6332;Unknown;Unknown;Unknown, Unknown;0;;;;
6333;Charlottenburg; Berlin (10711);Charlottenburg,  Berlin (10711);1476;;;;
6334;Friedrichsfelde; Berlin-Lichtenberg (10315);Friedrichsfelde,  Berlin-Lichtenberg (10315);627;;;;
6335;Friedrichsfelde; Berlin-Lichtenberg (10315);Friedrichsfelde,  Berlin-Lichtenberg (10315);627;;;;
6336;Friedrichsfelde; Berlin-Lichtenberg (10315);Friedrichsfelde,  Berlin-Lichtenberg (10315);627;;;;
6337;Friedrichsfelde; Berlin-Lichtenberg (10315);Friedrichsfelde,  Berlin-Lichtenberg (10315);627;;;;
6338;Lichtenrade; Berlin (12307);Lichtenrade,  Berlin (12307);429;;;;
6339;Wilmersdorf; Berlin (10709);Wilmersdorf,  Berlin (10709);802;;;;
6340;Altglienicke; Berlin-Altglienicke (12524);Altglienicke,  Berlin-Altglienicke (12524);270;;;;
6341;Lichtenrade; Berlin (12305);Lichtenrade,  Berlin (12305);429;;;;
6342;Dahlem; Berlin / Dahlem (14195);Dahlem,  Berlin / Dahlem (14195);329;;;;
6343;Wolliner Str. 51; Berlin (10435);Wolliner Str. 51,  Berlin (10435);961;;;;
6344;Biesdorf; Berlin (12683);Biesdorf,  Berlin (12683);349;;;;
6345;Biesdorf; Berlin (12683);Biesdorf,  Berlin (12683);349;;;;
6346;Tempelhofer Damm 2; Berlin (12101);Tempelhofer Damm 2,  Berlin (12101);811;;;;
6347;Tempelhofer Damm 2; Berlin (12101);Tempelhofer Damm 2,  Berlin (12101);811;;;;
6348;Tempelhofer Damm 2; Berlin (12101);Tempelhofer Damm 2,  Berlin (12101);811;;;;
6349;Reinickendorf; Berlin / Reinickendorf (13403);Reinickendorf,  Berlin / Reinickendorf (13403);480;;;;
6350;Tempelhofer Damm 2; Berlin (12101);Tempelhofer Damm 2,  Berlin (12101);811;;;;
6351;Tempelhofer Damm 4; Berlin (12101);Tempelhofer Damm 4,  Berlin (12101);728;;;;
6352;Alt-Moabit 73; Berlin (10555);Alt-Moabit 73,  Berlin (10555);1226;;;;
6353;Zehlendorf; Berlin (14169);Zehlendorf,  Berlin (14169);583;;;;
6354;Alt-Moabit 73; Berlin (10555);Alt-Moabit 73,  Berlin (10555);1226;;;;
6355;Niederschönhausen; Berlin (13156);Niederschönhausen,  Berlin (13156);394;;;;
6356;Niederschönhausen; Berlin (13156);Niederschönhausen,  Berlin (13156);394;;;;
6357;Prenzlauer Berg; Berlin (10435);Prenzlauer Berg,  Berlin (10435);699;;;;
6358;Wedding; Berlin (13353);Wedding,  Berlin (13353);1213;;;;
6359;Dahlem; Berlin / Dahlem (14195);Dahlem,  Berlin / Dahlem (14195);329;;;;
6360;Wedding; Berlin (13349);Wedding,  Berlin (13349);1213;;;;
6361;Zehlendorf; Berlin (14163);Zehlendorf,  Berlin (14163);583;;;;
6362;Tschaikowskistrasse 3; Berlin / Niederschönhausen (13156);Tschaikowskistrasse 3,  Berlin / Niederschönhausen (13156);485;;;;
6363;Unknown;Unknown;Unknown, Unknown;0;;;;
6364;Weissensee; Berlin (13088);Weissensee,  Berlin (13088);472;;;;
6365;Hermsdorf; Berlin / Hermsdorf (13467);Hermsdorf,  Berlin / Hermsdorf (13467);268;;;;
6366;Hermsdorf; Berlin / Hermsdorf (13467);Hermsdorf,  Berlin / Hermsdorf (13467);268;;;;
6367;Wilmersdorf; Berlin (10715);Wilmersdorf,  Berlin (10715);802;;;;
6368;Duisburger Strasse 13; Berlin (10707);Duisburger Strasse 13,  Berlin (10707);910;;;;
6369;Gerdauer Strasse 1; Berlin (10715);Gerdauer Strasse 1,  Berlin (10715);882;;;;
6370;Palisadenstrasse 58; Berlin (10243);Palisadenstrasse 58,  Berlin (10243);497;;;;
6371;Kalckreuthstr. 10; Berlin (10777);Kalckreuthstr. 10,  Berlin (10777);1102;;;;
6372;Motzstr. 28; Berlin (10777);Motzstr. 28,  Berlin (10777);1092;;;;
6373;Weissensee; Berlin (13088);Weissensee,  Berlin (13088);472;;;;
6374;Wilhelmstadt; Berlin (13581);Wilhelmstadt,  Berlin (13581);350;;;;
6375;Hielscherstr. 51; Berlin / Wilhelmsruh (13158);Hielscherstr. 51,  Berlin / Wilhelmsruh (13158);375;;;;
6376;Hielscherstr. 51; Berlin / Wilhelmsruh (13158);Hielscherstr. 51,  Berlin / Wilhelmsruh (13158);375;;;;
6377;Hielscherstr. 51; Berlin / Wilhelmsruh (13158);Hielscherstr. 51,  Berlin / Wilhelmsruh (13158);375;;;;
6378;Hielscherstr. 51; Berlin / Wilhelmsruh (13158);Hielscherstr. 51,  Berlin / Wilhelmsruh (13158);375;;;;
6379;Hielscherstr. 51; Berlin / Wilhelmsruh (13158);Hielscherstr. 51,  Berlin / Wilhelmsruh (13158);375;;;;
6380;Hielscherstr. 51; Berlin / Wilhelmsruh (13158);Hielscherstr. 51,  Berlin / Wilhelmsruh (13158);375;;;;
6381;Hielscherstr. 51; Berlin / Wilhelmsruh (13158);Hielscherstr. 51,  Berlin / Wilhelmsruh (13158);375;;;;
6382;Hielscherstr. 51; Berlin / Wilhelmsruh (13158);Hielscherstr. 51,  Berlin / Wilhelmsruh (13158);375;;;;
6383;Hielscherstr. 51; Berlin / Wilhelmsruh (13158);Hielscherstr. 51,  Berlin / Wilhelmsruh (13158);375;;;;
6384;Hielscherstr. 51; Berlin / Wilhelmsruh (13158);Hielscherstr. 51,  Berlin / Wilhelmsruh (13158);375;;;;
6385;Mitte; Berlin (10179);Mitte,  Berlin (10179);1025;;;;
6386;Blumenweg 2; Berlin (12105);Blumenweg 2,  Berlin (12105);0;;;;
6387;Heiligensee; Berlin / Frohnau (13465);Heiligensee,  Berlin / Frohnau (13465);0;;;;
6388;Weissensee; Berlin (13088);Weissensee,  Berlin (13088);472;;;;
6389;Lichterfelde; Berlin (12209);Lichterfelde,  Berlin (12209);287;;;;
6390;Wilmersdorf; Berlin (10709);Wilmersdorf,  Berlin (10709);802;;;;
6391;Mariendorfer Weg 39; Berlin (12051);Mariendorfer Weg 39,  Berlin (12051);500;;;;
6392;Ruppiner Str. 3; Berlin (10115);Ruppiner Str. 3,  Berlin (10115);994;;;;
6393;Weissensee; Berlin (13088);Weissensee,  Berlin (13088);0;;;;
6394;Simplonstrasse 10-12; Berlin (10245);Simplonstrasse 10-12,  Berlin (10245);1022;;;;
6395;Unknown;Unknown;Unknown, Unknown;0;;;;
6396;Simplonstrasse 10-12; Berlin (10245);Simplonstrasse 10-12,  Berlin (10245);0;;;;
6397;Simplonstrasse 10-12; Berlin (10245);Simplonstrasse 10-12,  Berlin (10245);1022;;;;
6398;Unknown;Unknown;Unknown, Unknown;0;;;;
6399;Simplonstrasse 10-12; Berlin (10245);Simplonstrasse 10-12,  Berlin (10245);0;;;;
6400;Lichterfelde; Berlin (12207);Lichterfelde,  Berlin (12207);287;;;;
6401;Regensburger Strasse 33 A; Berlin / Schöneberg (10777);Regensburger Strasse 33 A,  Berlin / Schöneberg (10777);869;;;;
6402;Lichterfelde; Berlin (12203);Lichterfelde,  Berlin (12203);0;;;;
6403;Friedenau; Berlin (10827);Friedenau,  Berlin (10827);659;;;;
6404;Weissensee; Berlin (13088);Weissensee,  Berlin (13088);472;;;;
6405;Lankwitz; Berlin (12249);Lankwitz,  Berlin (12249);434;;;;
6406;Friedrichshain; Berlin (10249);Friedrichshain,  Berlin (10249);1269;;;;
6407;Friedrichshain; Berlin (10247);Friedrichshain,  Berlin (10247);1269;;;;
6408;Weissensee; Berlin (13088);Weissensee,  Berlin (13088);472;;;;
6409;Rudow; Berlin (12357);Rudow,  Berlin (12357);666;;;;
6410;Pankow; Berlin (13189);Pankow,  Berlin (13189);140;;;;
6411;Rudow; Berlin (12355);Rudow,  Berlin (12355);666;;;;
6412;Friedrichshagen; Berlin (12587);Friedrichshagen,  Berlin (12587);174;;;;
6413;Heiligensee; Berlin (13503);Heiligensee,  Berlin (13503);120;;;;
6414;Mitte; Berlin / Mitte (10179);Mitte,  Berlin / Mitte (10179);1010;;;;
6415;Charlottenburg; Berlin (10589);Charlottenburg,  Berlin (10589);1476;;;;
6416;Charlottenburg; Berlin (10709);Charlottenburg,  Berlin (10709);1476;;;;
6417;Kreuzberg; Berlin (10997);Kreuzberg,  Berlin (10997);937;;;;
6418;Halensee; Berlin (10709);Halensee,  Berlin (10709);444;;;;
6419;Tempelhof; Berlin (12103);Tempelhof,  Berlin (12103);616;;;;
6420;Lichterfelde; Berlin (12207);Lichterfelde,  Berlin (12207);287;;;;
6421;Kreuzberg; Berlin (10999);Kreuzberg,  Berlin (10999);937;;;;
6422;Lichtenrade; Berlin (12305);Lichtenrade,  Berlin (12305);429;;;;
6423;Parchwitzer Strasse 212; Berlin (12526);Parchwitzer Strasse 212,  Berlin (12526);155;;;;
6424;Charlottenburg; Berlin (10789);Charlottenburg,  Berlin (10789);1476;;;;
6425;Lichtenrade; Berlin (12307);Lichtenrade,  Berlin (12307);429;;;;
6426;Friedrichshain; Berlin-Friedrichshain (10247);Friedrichshain,  Berlin-Friedrichshain (10247);1269;;;;
6427;Lichtenrade; Berlin (12307);Lichtenrade,  Berlin (12307);0;;;;
6428;Charlottenburg; Berlin Charlottenburg (10459);Charlottenburg,  Berlin Charlottenburg (10459);475;;;;
6429;Spandau; Berlin (13585);Spandau,  Berlin (13585);1092;;;;
6430;Mistelweg 23A; Berlin (12357);Mistelweg 23A,  Berlin (12357);285;;;;
6431;Wilmersdorf; Berlin (10707);Wilmersdorf,  Berlin (10707);802;;;;
6432;Steglitz; Berlin (12169);Steglitz,  Berlin (12169);1113;;;;
6433;Kladow; Berlin (14089);Kladow,  Berlin (14089);230;;;;
6434;Rosenthal; Berlin / Rosenthal (13158);Rosenthal,  Berlin / Rosenthal (13158);0;;;;
6435;Plönzeile 12; Berlin (12459);Plönzeile 12,  Berlin (12459);366;;;;
6436;Kladow; Berlin (14089);Kladow,  Berlin (14089);230;;;;
6437;Staaken; Berlin (13591);Staaken,  Berlin (13591);325;;;;
6438;Prenzlauer Berg; Berlin (10405);Prenzlauer Berg,  Berlin (10405);699;;;;
6439;Urbanstrasse 5; Berlin (10961);Urbanstrasse 5,  Berlin (10961);1012;;;;
6440;Lindenthaler Allee 34; Berlin (14163);Lindenthaler Allee 34,  Berlin (14163);225;;;;
6441;Mitte; Berlin (10178);Mitte,  Berlin (10178);1025;;;;
6442;Neu-Hohenschönhausen; Berlin (13057);Neu-Hohenschönhausen,  Berlin (13057);481;;;;
6443;Tiriotstrasse 56D; Berlin (13127);Tiriotstrasse 56D,  Berlin (13127);247;;;;
6444;Niederschönhausen; Berlin - Pankow (13156);Niederschönhausen,  Berlin - Pankow (13156);394;;;;
6445;Lichtenrade; Berlin (12309);Lichtenrade,  Berlin (12309);429;;;;
6446;Bismarckstrasse 73; Berlin (10627);Bismarckstrasse 73,  Berlin (10627);1268;;;;
6447;Schöneberg; Berlin (10781);Schöneberg,  Berlin (10781);888;;;;
6448;Tempelhof; Berlin (12101);Tempelhof,  Berlin (12101);616;;;;
6449;Duisburger Strasse 12; Berlin (10707);Duisburger Strasse 12,  Berlin (10707);935;;;;
6450;Unknown;Unknown;Unknown, Unknown;0;;;;
6451;Nikolassee; Berlin (14129);Nikolassee,  Berlin (14129);273;;;;
6452;Grunau; Berlin (12527);Grunau,  Berlin (12527);330;;;;
6453;Holsteinische Str. 31; Berlin (10717);Holsteinische Str. 31,  Berlin (10717);872;;;;
6454;Gatow; Berlin (14089);Gatow,  Berlin (14089);40;;;;
6455;Moabit; Berlin (10555);Moabit,  Berlin (10555);1248;;;;
6456;Rudow; Berlin (12355);Rudow,  Berlin (12355);666;;;;
